"DIRECTORIO","L_01","L_02","L_03","L_04","L_05","L_06","L_07","L_08","L_08_VALOR","L_08_TEXTO","L_09_A","L_09_B","L_09_C","L_09_D","L_09_E","L_09_F","L_09_G","L_09_H","L_09_I","L_10","L_10_A","L_10_B","L_11_A","L_11_B","L_11_C","L_11_D","L_11_E","L_11_F","L_11_G","L_11_H","L_11_I","L_11_J","L_11_K","L_11_L","L_11_M","L_11_N","L_11_O","SECUENCIA_ENCUESTA.x.x","SECUENCIA_P.x.x","ORDEN.x.x","Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","SECUENCIA_ENCUESTA.y.x","SECUENCIA_P.y.x","ORDEN.y.x","ESTADO_ENCUESTA","RECO_DIC","grupo","D_01","D_02","D_03","D_04","D_05","D_06","D_07","D_08","D_09","D_10","D_11_A","D_11_B","D_11_C","D_11_D","D_11_E","D_11_F","D_11_G","D_11_H","D_11_I","D_11_J","D_11_K","D_11_L","D_11_M","D_11_N","D_12_A","D_12_A_A","D_12_B","D_12_B_A","D_12_C","D_12_C_A","SECUENCIA_ENCUESTA.x.y","SECUENCIA_P.x.y","ORDEN.x.y","D2_01","D2_03","D2_04","D2_05","D2_05_A","D2_06","D2_07","SECUENCIA_ENCUESTA.y.y","SECUENCIA_P.y.y","ORDEN.y.y","SEXO","EDAD","PARENTESCO","PADRE","MADRE","CONSENTIMIENTO","RESULTADO","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN","PER_SELECCIONADA"
14137,2,1,2,2,NA,NA,5,1,5000,"CINCO MIL PESOS EL GRAMO",NA,NA,NA,1,1,NA,NA,NA,NA,2,NA,NA,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,1,2,11001,1,1,1,3,1,1,1,NA,0,11,1,1,12,4,60,2,NA,4,2,2,4,2,2,2,3,1,1,1,1,1,4,4,4,4,1,1,1,2,1,1,2,1,2,9,6,0,5,511,1,2,2,1,2,1,44,7,2,2,NA,NA,3,1,3,NA
14137,2,1,2,2,NA,NA,5,1,5000,"CINCO MIL PESOS EL GRAMO",NA,NA,NA,1,1,NA,NA,NA,NA,2,NA,NA,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,1,2,11001,1,1,1,3,1,1,1,NA,0,11,1,1,12,4,60,2,NA,4,2,2,4,2,2,2,3,1,1,1,1,1,4,4,4,4,1,1,1,2,1,1,2,1,2,9,6,0,5,511,1,2,2,1,2,2,19,3,2,1,1,1,2,1,2,1
14326,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,2,1,2,4,1,1,1,NA,0,11,1,1,8,4,84,1,1,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,3,2,3,305,1,1,1,1,1,2,18,3,1,1,NA,NA,4,1,4,NA
14326,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,2,1,2,4,1,1,1,NA,0,11,1,1,8,4,84,1,1,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,3,2,3,305,1,1,1,1,1,1,19,3,1,1,NA,NA,3,1,3,NA
14326,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,2,1,2,4,1,1,1,NA,0,11,1,1,8,4,84,1,1,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,3,2,3,305,1,1,1,1,1,1,39,1,2,2,1,1,1,1,1,1
14326,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,2,1,2,4,1,1,1,NA,0,11,1,1,8,4,84,1,1,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,3,2,3,305,1,1,1,1,1,2,37,2,2,2,NA,NA,2,1,2,NA
15155,3,1,2,2,NA,NA,5,1,10000,"DIEZ MIL PESOS",NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,1,3,11001,2,1,3,4,1,1,1,NA,0,11,2,4,NA,NA,NA,1,1,4,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,2,NA,3,1,3,9,6,0,5,512,1,1,3,1,3,1,18,3,1,1,NA,NA,4,1,4,NA
15155,3,1,2,2,NA,NA,5,1,10000,"DIEZ MIL PESOS",NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,1,3,11001,2,1,3,4,1,1,1,NA,0,11,2,4,NA,NA,NA,1,1,4,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,2,NA,3,1,3,9,6,0,5,512,1,1,3,1,3,1,43,2,2,2,NA,NA,2,1,2,NA
15155,3,1,2,2,NA,NA,5,1,10000,"DIEZ MIL PESOS",NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,1,3,11001,2,1,3,4,1,1,1,NA,0,11,2,4,NA,NA,NA,1,1,4,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,2,NA,3,1,3,9,6,0,5,512,1,1,3,1,3,2,43,1,2,2,NA,NA,1,1,1,NA
15155,3,1,2,2,NA,NA,5,1,10000,"DIEZ MIL PESOS",NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,1,3,11001,2,1,3,4,1,1,1,NA,0,11,2,4,NA,NA,NA,1,1,4,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,2,NA,3,1,3,9,6,0,5,512,1,1,3,1,3,1,24,3,1,1,1,1,3,1,3,1
15249,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,2,1,3,4,1,1,1,NA,0,11,1,1,12,2,75,1,1,4,1,1,4,4,4,4,3,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,6,2,6,603,1,2,1,1,1,1,20,3,2,1,NA,NA,2,1,2,NA
15249,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,2,1,3,4,1,1,1,NA,0,11,1,1,12,2,75,1,1,4,1,1,4,4,4,4,3,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,6,2,6,603,1,2,1,1,1,2,70,6,3,3,NA,NA,4,1,4,NA
15249,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,2,1,3,4,1,1,1,NA,0,11,1,1,12,2,75,1,1,4,1,1,4,4,4,4,3,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,6,2,6,603,1,2,1,1,1,1,15,3,2,1,NA,NA,3,1,3,NA
15249,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,2,1,3,4,1,1,1,NA,0,11,1,1,12,2,75,1,1,4,1,1,4,4,4,4,3,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,6,2,6,603,1,2,1,1,1,2,45,1,2,1,1,1,1,1,1,1
15341,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,2,1,3,1,1,1,1,NA,0,11,1,4,NA,NA,NA,1,3,3,2,2,3,4,5,5,5,1,1,3,3,3,5,4,4,4,1,1,1,1,2,NA,1,1,1,9,6,0,5,511,1,1,1,1,1,1,43,1,2,2,1,1,1,1,1,1
15362,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,2,1,3,3,1,1,1,NA,0,11,1,1,9,1,48,1,1,4,2,2,3,4,4,4,4,3,3,3,3,4,4,3,3,4,2,NA,1,2,2,NA,1,1,1,9,1,1,6,602,1,1,1,1,1,2,26,2,2,2,NA,NA,2,1,2,NA
15362,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,2,1,3,3,1,1,1,NA,0,11,1,1,9,1,48,1,1,4,2,2,3,4,4,4,4,3,3,3,3,4,4,3,3,4,2,NA,1,2,2,NA,1,1,1,9,1,1,6,602,1,1,1,1,1,1,26,1,2,2,1,1,1,1,1,1
15362,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,2,1,3,3,1,1,1,NA,0,11,1,1,9,1,48,1,1,4,2,2,3,4,4,4,4,3,3,3,3,4,4,3,3,4,2,NA,1,2,2,NA,1,1,1,9,1,1,6,602,1,1,1,1,1,2,5,3,1,1,NA,NA,3,1,3,NA
16371,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,11001,2,1,2,4,1,1,1,NA,0,11,1,2,NA,NA,NA,2,NA,2,2,2,4,4,4,4,4,2,2,2,2,4,4,4,4,4,1,2,1,1,1,1,4,1,4,9,6,1,5,511,1,1,4,1,4,1,27,7,2,2,1,1,4,1,4,1
16371,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,11001,2,1,2,4,1,1,1,NA,0,11,1,2,NA,NA,NA,2,NA,2,2,2,4,4,4,4,4,2,2,2,2,4,4,4,4,4,1,2,1,1,1,1,4,1,4,9,6,1,5,511,1,1,4,1,4,1,8,3,1,2,NA,NA,3,1,3,NA
16371,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,11001,2,1,2,4,1,1,1,NA,0,11,1,2,NA,NA,NA,2,NA,2,2,2,4,4,4,4,4,2,2,2,2,4,4,4,4,4,1,2,1,1,1,1,4,1,4,9,6,1,5,511,1,1,4,1,4,1,33,1,2,2,NA,NA,1,1,1,NA
16371,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,11001,2,1,2,4,1,1,1,NA,0,11,1,2,NA,NA,NA,2,NA,2,2,2,4,4,4,4,4,2,2,2,2,4,4,4,4,4,1,2,1,1,1,1,4,1,4,9,6,1,5,511,1,1,4,1,4,1,10,3,1,2,NA,NA,2,1,2,NA
16633,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,1,1,3,4,1,1,1,NA,0,11,2,3,NA,NA,NA,1,1,3,1,1,4,4,4,4,4,2,2,2,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,6,1,7,704,1,2,3,1,3,2,57,2,2,2,NA,NA,2,1,2,NA
16633,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,1,1,3,4,1,1,1,NA,0,11,2,3,NA,NA,NA,1,1,3,1,1,4,4,4,4,4,2,2,2,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,6,1,7,704,1,2,3,1,3,2,17,3,1,1,NA,NA,4,1,4,NA
16633,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,1,1,3,4,1,1,1,NA,0,11,2,3,NA,NA,NA,1,1,3,1,1,4,4,4,4,4,2,2,2,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,6,1,7,704,1,2,3,1,3,2,27,3,1,1,1,1,3,1,3,1
16633,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,1,1,3,4,1,1,1,NA,0,11,2,3,NA,NA,NA,1,1,3,1,1,4,4,4,4,4,2,2,2,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,6,1,7,704,1,2,3,1,3,1,55,1,2,2,NA,NA,1,1,1,NA
16640,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,2,1,2,1,1,1,1,NA,0,11,1,1,6,4,52,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,2,3,4,409,1,1,1,1,1,1,50,1,2,2,1,1,1,1,1,1
17255,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,1,1,2,2,1,1,1,NA,0,11,1,1,3,4,35,2,NA,4,1,1,4,4,4,4,4,2,2,2,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,2,0,5,511,1,1,2,1,2,1,44,2,3,3,1,1,2,1,2,1
17255,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,1,1,2,2,1,1,1,NA,0,11,1,1,3,4,35,2,NA,4,1,1,4,4,4,4,4,2,2,2,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,2,0,5,511,1,1,2,1,2,2,46,1,3,3,NA,NA,1,1,1,NA
17849,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,2,1,3,6,1,1,1,NA,0,11,1,1,12,1,96,1,1,4,2,2,4,3,2,1,4,2,3,4,2,3,4,2,3,4,1,2,1,1,2,NA,2,1,2,9,6,1,5,511,1,1,2,1,2,1,25,3,2,1,NA,NA,5,1,5,NA
17849,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,2,1,3,6,1,1,1,NA,0,11,1,1,12,1,96,1,1,4,2,2,4,3,2,1,4,2,3,4,2,3,4,2,3,4,1,2,1,1,2,NA,2,1,2,9,6,1,5,511,1,1,2,1,2,2,17,3,2,1,NA,NA,6,1,6,NA
17849,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,2,1,3,6,1,1,1,NA,0,11,1,1,12,1,96,1,1,4,2,2,4,3,2,1,4,2,3,4,2,3,4,2,3,4,1,2,1,1,2,NA,2,1,2,9,6,1,5,511,1,1,2,1,2,2,57,1,2,3,NA,NA,1,1,1,NA
17849,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,2,1,3,6,1,1,1,NA,0,11,1,1,12,1,96,1,1,4,2,2,4,3,2,1,4,2,3,4,2,3,4,2,3,4,1,2,1,1,2,NA,2,1,2,9,6,1,5,511,1,1,2,1,2,1,30,3,2,1,1,1,2,1,2,1
17849,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,2,1,3,6,1,1,1,NA,0,11,1,1,12,1,96,1,1,4,2,2,4,3,2,1,4,2,3,4,2,3,4,2,3,4,1,2,1,1,2,NA,2,1,2,9,6,1,5,511,1,1,2,1,2,1,28,3,2,1,NA,NA,3,1,3,NA
17849,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,2,1,3,6,1,1,1,NA,0,11,1,1,12,1,96,1,1,4,2,2,4,3,2,1,4,2,3,4,2,3,4,2,3,4,1,2,1,1,2,NA,2,1,2,9,6,1,5,511,1,1,2,1,2,2,27,3,2,1,NA,NA,4,1,4,NA
18381,2,1,2,2,NA,NA,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,11001,1,1,2,2,1,1,1,NA,0,11,2,4,NA,NA,NA,1,3,4,2,2,4,4,4,3,4,2,2,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,1,0,6,602,1,2,2,1,2,2,28,2,2,2,1,1,2,1,2,1
18381,2,1,2,2,NA,NA,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,11001,1,1,2,2,1,1,1,NA,0,11,2,4,NA,NA,NA,1,3,4,2,2,4,4,4,3,4,2,2,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,1,0,6,602,1,2,2,1,2,1,29,1,2,2,NA,NA,1,1,1,NA
20368,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,3,1,2,3,1,1,1,NA,0,11,2,4,NA,NA,NA,1,3,3,1,1,4,4,4,4,4,4,2,4,4,4,4,4,4,4,1,1,1,1,2,NA,2,1,2,9,2,1,6,602,1,2,2,1,2,2,26,2,3,2,1,1,2,1,2,1
20368,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,3,1,2,3,1,1,1,NA,0,11,2,4,NA,NA,NA,1,3,3,1,1,4,4,4,4,4,4,2,4,4,4,4,4,4,4,1,1,1,1,2,NA,2,1,2,9,2,1,6,602,1,2,2,1,2,1,2,3,1,1,NA,NA,3,1,3,NA
20368,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,3,1,2,3,1,1,1,NA,0,11,2,4,NA,NA,NA,1,3,3,1,1,4,4,4,4,4,4,2,4,4,4,4,4,4,4,1,1,1,1,2,NA,2,1,2,9,2,1,6,602,1,2,2,1,2,1,26,1,2,2,NA,NA,1,1,1,NA
21992,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,1,1,3,2,1,1,1,NA,0,11,2,3,NA,NA,NA,2,NA,4,2,2,4,4,4,4,4,2,2,2,4,4,4,4,4,4,2,NA,1,2,2,NA,1,1,1,9,6,0,7,706,2,1,1,1,1,1,25,1,2,2,1,1,1,1,1,1
21992,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,1,1,3,2,1,1,1,NA,0,11,2,3,NA,NA,NA,2,NA,4,2,2,4,4,4,4,4,2,2,2,4,4,4,4,4,4,2,NA,1,2,2,NA,1,1,1,9,6,0,7,706,2,1,1,1,1,2,24,7,2,2,NA,NA,2,1,2,NA
22456,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,2,1,2,6,1,1,1,NA,0,11,1,1,12,4,72,1,1,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,3,2,6,602,1,2,2,1,2,1,12,3,1,2,NA,NA,6,1,6,NA
22456,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,2,1,2,6,1,1,1,NA,0,11,1,1,12,4,72,1,1,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,3,2,6,602,1,2,2,1,2,2,20,3,1,1,NA,NA,3,1,3,NA
22456,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,2,1,2,6,1,1,1,NA,0,11,1,1,12,4,72,1,1,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,3,2,6,602,1,2,2,1,2,2,37,2,2,2,1,1,2,1,2,1
22456,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,2,1,2,6,1,1,1,NA,0,11,1,1,12,4,72,1,1,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,3,2,6,602,1,2,2,1,2,1,39,1,2,2,NA,NA,1,1,1,NA
22456,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,2,1,2,6,1,1,1,NA,0,11,1,1,12,4,72,1,1,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,3,2,6,602,1,2,2,1,2,2,15,3,1,2,NA,NA,5,1,5,NA
22456,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,2,1,2,6,1,1,1,NA,0,11,1,1,12,4,72,1,1,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,3,2,6,602,1,2,2,1,2,1,16,3,1,1,NA,NA,4,1,4,NA
23432,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,2,1,2,3,1,1,1,NA,0,11,1,1,6,1,53,1,1,4,2,2,4,4,3,4,4,3,4,4,3,4,4,3,4,4,1,2,1,1,1,1,2,1,2,9,2,1,5,511,1,2,2,1,2,1,41,1,3,2,NA,NA,1,1,1,NA
23432,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,2,1,2,3,1,1,1,NA,0,11,1,1,6,1,53,1,1,4,2,2,4,4,3,4,4,3,4,4,3,4,4,3,4,4,1,2,1,1,1,1,2,1,2,9,2,1,5,511,1,2,2,1,2,2,10,3,1,1,NA,NA,3,1,3,NA
23432,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,2,1,2,3,1,1,1,NA,0,11,1,1,6,1,53,1,1,4,2,2,4,4,3,4,4,3,4,4,3,4,4,3,4,4,1,2,1,1,1,1,2,1,2,9,2,1,5,511,1,2,2,1,2,2,28,2,3,2,1,1,2,1,2,1
23477,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,11001,1,1,3,6,1,1,1,NA,0,11,1,1,12,4,40,1,1,4,1,1,4,4,2,3,4,2,3,4,4,4,4,4,4,4,1,2,1,1,2,NA,4,1,4,9,3,2,7,706,1,1,4,1,4,2,34,3,1,1,NA,NA,3,1,3,NA
