"DIRECTORIO","M_01","M_02","M_03","M_04","M_05","M_06","M_07","M_08","M_08_VALOR","M_08_TEXTO","M_09_A","M_09_B","M_09_C","M_09_D","M_09_E","M_09_F","M_09_G","M_09_H","M_09_I","M_10_A","M_10_B","M_10_C","M_10_D","M_10_E","M_10_F","M_10_G","M_10_H","M_10_I","M_10_J","M_10_K","M_10_L","M_10_M","M_10_N","M_10_O","SECUENCIA_ENCUESTA.x.x","SECUENCIA_P.x.x","ORDEN.x.x","Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","SECUENCIA_ENCUESTA.y.x","SECUENCIA_P.y.x","ORDEN.y.x","ESTADO_ENCUESTA","RECO_DIC","grupo","D_01","D_02","D_03","D_04","D_05","D_06","D_07","D_08","D_09","D_10","D_11_A","D_11_B","D_11_C","D_11_D","D_11_E","D_11_F","D_11_G","D_11_H","D_11_I","D_11_J","D_11_K","D_11_L","D_11_M","D_11_N","D_12_A","D_12_A_A","D_12_B","D_12_B_A","D_12_C","D_12_C_A","SECUENCIA_ENCUESTA.x.y","SECUENCIA_P.x.y","ORDEN.x.y","D2_01","D2_03","D2_04","D2_05","D2_05_A","D2_06","D2_07","SECUENCIA_ENCUESTA.y.y","SECUENCIA_P.y.y","ORDEN.y.y","SEXO","EDAD","PARENTESCO","PADRE","MADRE","CONSENTIMIENTO","RESULTADO","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN","PER_SELECCIONADA"
46770,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,2,1,3,1,1,1,1,NA,1,11,1,2,NA,NA,NA,1,3,5,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,2,NA,1,1,1,9,5,2,6,601,1,1,1,1,1,1,54,1,3,3,1,1,1,1,1,1
47298,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,2,1,2,5,1,1,1,NA,1,11,2,2,NA,NA,NA,1,1,2,1,1,4,4,4,4,4,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,2,2,4,406,1,1,3,1,3,2,35,3,2,1,NA,NA,2,1,2,NA
47298,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,2,1,2,5,1,1,1,NA,1,11,2,2,NA,NA,NA,1,1,2,1,1,4,4,4,4,4,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,2,2,4,406,1,1,3,1,3,2,15,5,1,1,NA,NA,4,1,4,NA
47298,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,2,1,2,5,1,1,1,NA,1,11,2,2,NA,NA,NA,1,1,2,1,1,4,4,4,4,4,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,2,2,4,406,1,1,3,1,3,1,34,4,2,2,1,1,3,1,3,1
47298,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,2,1,2,5,1,1,1,NA,1,11,2,2,NA,NA,NA,1,1,2,1,1,4,4,4,4,4,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,2,2,4,406,1,1,3,1,3,2,71,1,3,3,NA,NA,1,1,1,NA
47298,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,2,1,2,5,1,1,1,NA,1,11,2,2,NA,NA,NA,1,1,2,1,1,4,4,4,4,4,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,2,2,4,406,1,1,3,1,3,1,13,5,1,1,NA,NA,5,1,5,NA
47472,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,1,1,2,6,1,1,1,NA,1,11,1,1,12,4,72,1,3,3,1,1,3,4,4,4,4,3,2,4,4,4,4,4,4,4,1,2,1,2,1,1,3,1,3,9,6,3,1,100,1,2,3,1,3,1,6,5,2,1,NA,NA,5,1,5,NA
47472,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,1,1,2,6,1,1,1,NA,1,11,1,1,12,4,72,1,3,3,1,1,3,4,4,4,4,3,2,4,4,4,4,4,4,4,1,2,1,2,1,1,3,1,3,9,6,3,1,100,1,2,3,1,3,2,13,3,2,1,NA,NA,2,1,2,NA
47472,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,1,1,2,6,1,1,1,NA,1,11,1,1,12,4,72,1,3,3,1,1,3,4,4,4,4,3,2,4,4,4,4,4,4,4,1,2,1,2,1,1,3,1,3,9,6,3,1,100,1,2,3,1,3,2,9,5,2,1,NA,NA,4,1,4,NA
47472,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,1,1,2,6,1,1,1,NA,1,11,1,1,12,4,72,1,3,3,1,1,3,4,4,4,4,3,2,4,4,4,4,4,4,4,1,2,1,2,1,1,3,1,3,9,6,3,1,100,1,2,3,1,3,2,4,5,2,1,NA,NA,6,1,6,NA
47472,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,1,1,2,6,1,1,1,NA,1,11,1,1,12,4,72,1,3,3,1,1,3,4,4,4,4,3,2,4,4,4,4,4,4,4,1,2,1,2,1,1,3,1,3,9,6,3,1,100,1,2,3,1,3,2,26,3,2,1,1,1,3,1,3,1
47472,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,1,1,2,6,1,1,1,NA,1,11,1,1,12,4,72,1,3,3,1,1,3,4,4,4,4,3,2,4,4,4,4,4,4,4,1,2,1,2,1,1,3,1,3,9,6,3,1,100,1,2,3,1,3,2,53,1,3,3,NA,NA,1,1,1,NA
47669,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,1,1,2,2,1,1,1,NA,0,11,1,1,8,1,48,1,1,3,2,2,4,4,2,3,4,2,3,4,2,3,4,2,3,4,2,NA,2,NA,2,NA,1,1,1,9,3,1,5,511,1,1,1,1,1,1,56,1,3,3,1,1,1,1,1,1
47669,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,1,1,2,2,1,1,1,NA,0,11,1,1,8,1,48,1,1,3,2,2,4,4,2,3,4,2,3,4,2,3,4,2,3,4,2,NA,2,NA,2,NA,1,1,1,9,3,1,5,511,1,1,1,1,1,2,58,2,3,3,NA,NA,2,1,2,NA
47860,3,1,2,2,NA,NA,6,1,2000,"dos mil pesos",NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,2,1,2,1,1,1,1,1,2,2,2,2,2,2,1,2,11001,2,1,1,2,1,1,1,NA,1,11,2,2,NA,NA,NA,1,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,6,0,4,408,1,2,2,1,2,1,18,7,2,2,1,1,2,1,2,1
47860,3,1,2,2,NA,NA,6,1,2000,"dos mil pesos",NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,2,1,2,1,1,1,1,1,2,2,2,2,2,2,1,2,11001,2,1,1,2,1,1,1,NA,1,11,2,2,NA,NA,NA,1,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,6,0,4,408,1,2,2,1,2,2,19,1,2,2,NA,NA,1,1,1,NA
53567,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,1,1,2,11,1,1,1,NA,0,11,2,2,NA,NA,NA,2,NA,4,1,1,4,4,2,2,2,2,2,2,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,3,3,5,511,1,2,3,1,3,1,19,5,1,1,NA,NA,5,1,5,NA
53567,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,1,1,2,11,1,1,1,NA,0,11,2,2,NA,NA,NA,2,NA,4,1,1,4,4,2,2,2,2,2,2,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,3,3,5,511,1,2,3,1,3,1,7,5,1,1,NA,NA,6,1,6,NA
53567,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,1,1,2,11,1,1,1,NA,0,11,2,2,NA,NA,NA,2,NA,4,1,1,4,4,2,2,2,2,2,2,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,3,3,5,511,1,2,3,1,3,2,37,3,2,1,1,1,3,1,3,1
53567,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,1,1,2,11,1,1,1,NA,0,11,2,2,NA,NA,NA,2,NA,4,1,1,4,4,2,2,2,2,2,2,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,3,3,5,511,1,2,3,1,3,2,34,3,2,1,NA,NA,8,1,8,NA
53567,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,1,1,2,11,1,1,1,NA,0,11,2,2,NA,NA,NA,2,NA,4,1,1,4,4,2,2,2,2,2,2,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,3,3,5,511,1,2,3,1,3,1,38,4,2,2,NA,NA,4,1,4,NA
53567,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,1,1,2,11,1,1,1,NA,0,11,2,2,NA,NA,NA,2,NA,4,1,1,4,4,2,2,2,2,2,2,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,3,3,5,511,1,2,3,1,3,1,0,5,2,1,NA,NA,11,1,11,NA
53567,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,1,1,2,11,1,1,1,NA,0,11,2,2,NA,NA,NA,2,NA,4,1,1,4,4,2,2,2,2,2,2,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,3,3,5,511,1,2,3,1,3,2,4,5,1,1,NA,NA,7,1,7,NA
53567,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,1,1,2,11,1,1,1,NA,0,11,2,2,NA,NA,NA,2,NA,4,1,1,4,4,2,2,2,2,2,2,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,3,3,5,511,1,2,3,1,3,2,34,3,2,1,NA,NA,2,1,2,NA
53567,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,1,1,2,11,1,1,1,NA,0,11,2,2,NA,NA,NA,2,NA,4,1,1,4,4,2,2,2,2,2,2,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,3,3,5,511,1,2,3,1,3,2,69,1,3,3,NA,NA,1,1,1,NA
53567,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,1,1,2,11,1,1,1,NA,0,11,2,2,NA,NA,NA,2,NA,4,1,1,4,4,2,2,2,2,2,2,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,3,3,5,511,1,2,3,1,3,1,8,5,2,1,NA,NA,10,1,10,NA
53567,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,1,1,2,11,1,1,1,NA,0,11,2,2,NA,NA,NA,2,NA,4,1,1,4,4,2,2,2,2,2,2,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,3,3,5,511,1,2,3,1,3,1,17,5,2,1,NA,NA,9,1,9,NA
53819,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,1,1,2,1,1,1,1,NA,1,11,1,1,3,4,48,1,1,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,5,3,7,702,1,1,1,1,1,1,53,1,2,2,1,1,1,1,1,1
53840,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,2,1,3,1,1,1,1,NA,1,11,1,1,8,5,40,1,1,4,2,2,4,4,3,4,4,2,3,4,3,3,4,4,4,4,1,2,1,1,2,NA,1,1,1,9,5,4,7,705,1,1,1,1,1,1,55,1,3,3,1,1,1,1,1,1
54116,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,3,1,2,1,1,1,1,NA,1,11,1,1,6,4,84,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,1,1,1,1,1,9,5,11,3,302,1,1,1,1,1,1,63,1,2,2,1,1,1,1,1,1
54903,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,2,1,3,2,1,1,1,NA,1,11,1,1,12,1,74,1,1,5,1,2,4,4,3,3,4,1,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,6,0,7,705,3,1,1,1,1,1,29,1,2,2,1,1,1,1,1,1
54903,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,2,1,3,2,1,1,1,NA,1,11,1,1,12,1,74,1,1,5,1,2,4,4,3,3,4,1,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,6,0,7,705,3,1,1,1,1,2,26,8,2,2,NA,NA,2,1,2,NA
55093,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,1,1,2,7,1,1,1,NA,1,11,1,1,6,4,50,1,1,4,2,2,4,4,2,2,4,1,1,2,2,3,4,3,3,4,1,1,2,NA,1,1,1,1,1,9,1,0,4,409,1,1,1,1,1,1,6,3,2,1,NA,NA,6,1,6,NA
55093,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,1,1,2,7,1,1,1,NA,1,11,1,1,6,4,50,1,1,4,2,2,4,4,2,2,4,1,1,2,2,3,4,3,3,4,1,1,2,NA,1,1,1,1,1,9,1,0,4,409,1,1,1,1,1,2,1,3,2,1,NA,NA,7,1,7,NA
55093,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,1,1,2,7,1,1,1,NA,1,11,1,1,6,4,50,1,1,4,2,2,4,4,2,2,4,1,1,2,2,3,4,3,3,4,1,1,2,NA,1,1,1,1,1,9,1,0,4,409,1,1,1,1,1,1,29,1,3,2,1,1,1,1,1,1
55093,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,1,1,2,7,1,1,1,NA,1,11,1,1,6,4,50,1,1,4,2,2,4,4,2,2,4,1,1,2,2,3,4,3,3,4,1,1,2,NA,1,1,1,1,1,9,1,0,4,409,1,1,1,1,1,1,21,3,2,1,NA,NA,3,1,3,NA
55093,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,1,1,2,7,1,1,1,NA,1,11,1,1,6,4,50,1,1,4,2,2,4,4,2,2,4,1,1,2,2,3,4,3,3,4,1,1,2,NA,1,1,1,1,1,9,1,0,4,409,1,1,1,1,1,2,38,2,3,2,NA,NA,2,1,2,NA
55093,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,1,1,2,7,1,1,1,NA,1,11,1,1,6,4,50,1,1,4,2,2,4,4,2,2,4,1,1,2,2,3,4,3,3,4,1,1,2,NA,1,1,1,1,1,9,1,0,4,409,1,1,1,1,1,2,13,3,2,1,NA,NA,5,1,5,NA
55093,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,1,1,2,7,1,1,1,NA,1,11,1,1,6,4,50,1,1,4,2,2,4,4,2,2,4,1,1,2,2,3,4,3,3,4,1,1,2,NA,1,1,1,1,1,9,1,0,4,409,1,1,1,1,1,1,19,3,2,1,NA,NA,4,1,4,NA
55214,3,1,5,1,30,30000,30,1,1000,"MIL PESOS",NA,NA,1,NA,NA,NA,NA,NA,NA,1,2,2,2,1,2,1,2,2,2,1,2,2,2,1,1,1,1,11001,1,1,1,1,1,1,1,NA,1,11,1,1,12,4,72,1,3,3,1,1,4,2,2,2,3,2,2,2,3,3,4,4,4,4,1,1,1,1,1,1,1,1,1,9,6,3,6,602,1,1,1,1,1,1,60,1,3,2,1,1,1,1,1,1
55391,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,2,1,3,1,1,1,1,NA,1,11,1,6,NA,NA,NA,1,1,3,1,1,3,3,3,3,5,1,1,1,4,4,4,4,4,4,1,2,2,NA,2,NA,1,1,1,9,5,3,3,305,1,1,1,1,1,1,65,1,3,3,1,1,1,1,1,1
56382,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,2,1,4,1,1,1,1,NA,1,11,1,1,12,4,40,1,1,3,1,1,4,4,4,4,4,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,6,0,7,705,1,1,1,1,1,1,32,1,2,2,1,1,1,1,1,1
56961,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,2,1,2,3,1,1,1,NA,1,11,1,1,12,4,48,1,3,4,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,3,2,5,511,1,1,2,1,2,2,31,3,2,1,NA,NA,3,1,3,NA
56961,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,2,1,2,3,1,1,1,NA,1,11,1,1,12,4,48,1,3,4,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,3,2,5,511,1,1,2,1,2,1,46,4,3,2,1,1,2,1,2,1
56961,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,2,1,2,3,1,1,1,NA,1,11,1,1,12,4,48,1,3,4,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,3,2,5,511,1,1,2,1,2,1,79,1,3,3,NA,NA,1,1,1,NA
57054,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,2,1,2,3,1,1,1,NA,1,11,1,3,NA,NA,NA,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,2,1,2,9,3,1,6,601,1,2,2,1,2,2,3,3,1,1,NA,NA,3,1,3,NA
57054,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,2,1,2,3,1,1,1,NA,1,11,1,3,NA,NA,NA,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,2,1,2,9,3,1,6,601,1,2,2,1,2,1,29,1,2,2,NA,NA,1,1,1,NA
57054,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,2,1,2,3,1,1,1,NA,1,11,1,3,NA,NA,NA,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,2,1,2,9,3,1,6,601,1,2,2,1,2,2,22,2,2,2,1,1,2,1,2,1
