"DIRECTORIO","K_02","K_03","Depmuni","ESTRATO","grupo","D_01","D_02","D_08","D2_01","D2_05","D2_06","D2_07","SEXO","EDAD","PARENTESCO"
36078,3,1,17001,3,17,1,1,4,9,5,1,2,2,10,3
36078,3,1,17001,3,17,1,1,4,9,5,1,2,2,45,1
36078,3,1,17001,3,17,1,1,4,9,5,1,2,1,50,2
36078,3,1,17001,3,17,1,1,4,9,5,1,2,2,27,3
36103,3,1,17001,1,17,2,3,4,9,7,1,1,2,59,1
36103,3,1,17001,1,17,2,3,4,9,7,1,1,1,20,3
36167,3,2,17001,4,17,1,1,4,9,6,1,1,1,44,1
36274,3,1,17001,2,17,1,1,5,9,6,1,1,2,53,1
36274,3,1,17001,2,17,1,1,5,9,6,1,1,1,27,3
36397,3,2,17001,3,17,1,1,4,9,8,1,2,1,31,1
36397,3,2,17001,3,17,1,1,4,9,8,1,2,2,0,3
36397,3,2,17001,3,17,1,1,4,9,8,1,2,2,32,2
36530,3,2,17001,2,17,2,3,3,9,5,NA,NA,2,52,1
36530,3,2,17001,2,17,2,3,3,9,5,NA,NA,2,17,3
36530,3,2,17001,2,17,2,3,3,9,5,NA,NA,1,29,3
36536,3,2,17001,3,17,1,1,4,9,8,1,1,1,11,3
36536,3,2,17001,3,17,1,1,4,9,8,1,1,1,39,2
36536,3,2,17001,3,17,1,1,4,9,8,1,1,2,14,3
36536,3,2,17001,3,17,1,1,4,9,8,1,1,2,38,1
36720,3,1,17001,2,17,2,2,4,9,4,1,1,1,42,5
36720,3,1,17001,2,17,2,2,4,9,4,1,1,2,72,3
36720,3,1,17001,2,17,2,2,4,9,4,1,1,2,92,1
37950,3,2,17001,4,17,1,1,4,9,7,1,2,1,68,1
37950,3,2,17001,4,17,1,1,4,9,7,1,2,2,41,3
37950,3,2,17001,4,17,1,1,4,9,7,1,2,1,5,5
37950,3,2,17001,4,17,1,1,4,9,7,1,2,2,63,2
38050,3,2,17001,2,17,2,4,2,9,4,1,2,1,30,3
38050,3,2,17001,2,17,2,4,2,9,4,1,2,2,60,1
38085,3,2,17001,2,17,1,1,4,9,3,1,2,2,62,2
38085,3,2,17001,2,17,1,1,4,9,3,1,2,1,67,1
38514,3,2,17001,3,17,1,1,4,9,6,1,2,1,42,2
38514,3,2,17001,3,17,1,1,4,9,6,1,2,2,43,1
38514,3,2,17001,3,17,1,1,4,9,6,1,2,2,21,3
38535,3,1,17001,2,17,1,1,4,9,6,1,1,1,26,7
38535,3,1,17001,2,17,1,1,4,9,6,1,1,2,2,3
38535,3,1,17001,2,17,1,1,4,9,6,1,1,2,22,2
38535,3,1,17001,2,17,1,1,4,9,6,1,1,1,24,1
38563,3,1,17001,3,17,1,1,3,9,5,1,1,1,51,1
38563,3,1,17001,3,17,1,1,3,9,5,1,1,2,45,2
38563,3,1,17001,3,17,1,1,3,9,5,1,1,1,24,3
38642,3,2,17001,2,17,1,1,3,9,4,1,1,1,52,1
38642,3,2,17001,2,17,1,1,3,9,4,1,1,2,50,2
39445,3,2,17001,3,17,1,2,4,9,5,1,1,1,29,5
39445,3,2,17001,3,17,1,2,4,9,5,1,1,1,32,8
39445,3,2,17001,3,17,1,2,4,9,5,1,1,2,50,3
39445,3,2,17001,3,17,1,2,4,9,5,1,1,2,70,1
39693,3,2,17001,4,17,2,4,3,9,5,1,2,2,3,3
39693,3,2,17001,4,17,2,4,3,9,5,1,2,1,37,1
39693,3,2,17001,4,17,2,4,3,9,5,1,2,2,29,2
39760,3,2,17001,2,17,1,1,4,9,4,1,2,2,28,3
39760,3,2,17001,2,17,1,1,4,9,4,1,2,1,11,5
39760,3,2,17001,2,17,1,1,4,9,4,1,2,1,82,1
39760,3,2,17001,2,17,1,1,4,9,4,1,2,1,8,5
39760,3,2,17001,2,17,1,1,4,9,4,1,2,1,79,10
39826,3,2,17001,2,17,1,1,4,9,5,1,1,2,34,5
39826,3,2,17001,2,17,1,1,4,9,5,1,1,1,48,3
39826,3,2,17001,2,17,1,1,4,9,5,1,1,2,87,1
39880,3,1,17001,3,17,2,2,2,9,3,1,1,1,34,3
39880,3,1,17001,3,17,2,2,2,9,3,1,1,2,66,1
39880,3,1,17001,3,17,2,2,2,9,3,1,1,1,47,3
40984,3,1,17380,2,17,1,1,5,9,5,1,2,2,42,1
41061,3,2,17001,4,17,1,1,4,9,3,1,2,2,52,1
41237,3,2,17174,2,17,2,3,4,9,5,1,1,1,6,3
41237,3,2,17174,2,17,2,3,4,9,5,1,1,2,39,2
41237,3,2,17174,2,17,2,3,4,9,5,1,1,1,18,3
41237,3,2,17174,2,17,2,3,4,9,5,1,1,1,52,1
41253,3,2,17380,2,17,1,1,4,9,5,1,1,2,26,2
41253,3,2,17380,2,17,1,1,4,9,5,1,1,1,28,1
41253,3,2,17380,2,17,1,1,4,9,5,1,1,1,4,3
41253,3,2,17380,2,17,1,1,4,9,5,1,1,1,2,3
41255,3,2,17001,4,17,1,3,4,9,7,1,2,2,20,1
41255,3,2,17001,4,17,1,3,4,9,7,1,2,2,21,8
41267,3,2,17174,3,17,1,1,4,9,3,1,1,1,60,2
41267,3,2,17174,3,17,1,1,4,9,3,1,1,2,56,1
41274,3,2,17001,4,17,1,1,5,9,8,1,2,2,25,1
41275,3,2,17174,3,17,1,1,4,9,5,1,1,1,37,1
41275,3,2,17174,3,17,1,1,4,9,5,1,1,2,29,2
41275,3,2,17174,3,17,1,1,4,9,5,1,1,1,3,3
41397,3,2,17174,3,17,1,1,4,9,5,1,2,2,60,2
41397,3,2,17174,3,17,1,1,4,9,5,1,2,2,36,3
41397,3,2,17174,3,17,1,1,4,9,5,1,2,1,66,1
41397,3,2,17174,3,17,1,1,4,9,5,1,2,2,3,5
41705,3,1,17001,3,17,1,1,5,9,5,3,1,1,23,3
41705,3,1,17001,3,17,1,1,5,9,5,3,1,1,51,1
41781,3,1,17001,4,17,1,1,4,9,5,1,1,2,2,3
41781,3,1,17001,4,17,1,1,4,9,5,1,1,2,23,2
41781,3,1,17001,4,17,1,1,4,9,5,1,1,1,25,1
41991,3,2,17001,4,17,2,3,4,9,7,1,1,2,59,1
41991,3,2,17001,4,17,2,3,4,9,7,1,1,1,18,10
41991,3,2,17001,4,17,2,3,4,9,7,1,1,1,24,3
42169,3,2,17380,1,17,1,1,4,9,3,1,1,1,62,1
42279,3,2,17001,4,17,1,1,5,9,7,1,1,2,25,2
42279,3,2,17001,4,17,1,1,5,9,7,1,1,1,28,1
42308,3,1,17380,2,17,1,1,4,9,5,1,1,2,12,3
42308,3,1,17380,2,17,1,1,4,9,5,1,1,1,35,1
42308,3,1,17380,2,17,1,1,4,9,5,1,1,2,5,3
42308,3,1,17380,2,17,1,1,4,9,5,1,1,2,34,2
42482,3,2,17001,1,17,2,3,5,9,7,2,1,1,25,3
42482,3,2,17001,1,17,2,3,5,9,7,2,1,2,54,1
42482,3,2,17001,1,17,2,3,5,9,7,2,1,1,30,3
42504,3,2,17001,3,17,1,1,4,9,4,1,1,1,42,1
42924,3,1,17174,3,17,2,3,5,9,4,1,1,2,42,1
42924,3,1,17174,3,17,2,3,5,9,4,1,1,1,19,3
42924,3,1,17174,3,17,2,3,5,9,4,1,1,1,18,3
42924,3,1,17174,3,17,2,3,5,9,4,1,1,1,2,5
42924,3,1,17174,3,17,2,3,5,9,4,1,1,1,8,5
42981,3,1,17001,1,17,1,1,5,9,3,1,1,1,20,1
42981,3,1,17001,1,17,1,1,5,9,3,1,1,2,42,6
42981,3,1,17001,1,17,1,1,5,9,3,1,1,1,23,7
43044,3,2,17380,1,17,1,1,5,9,5,1,1,1,61,1
43044,3,2,17380,1,17,1,1,5,9,5,1,1,1,42,10
43141,3,1,17001,3,17,2,3,4,9,4,NA,NA,1,43,1
43141,3,1,17001,3,17,2,3,4,9,4,NA,NA,1,14,3
43319,2,1,17001,1,17,2,3,5,9,7,1,1,2,10,3
43319,2,1,17001,1,17,2,3,5,9,7,1,1,1,19,3
43319,2,1,17001,1,17,2,3,5,9,7,1,1,2,38,1
43319,2,1,17001,1,17,2,3,5,9,7,1,1,1,42,2
43438,3,1,17174,3,17,1,1,4,9,4,2,1,2,76,6
43438,3,1,17174,3,17,1,1,4,9,4,2,1,1,26,1
44529,3,2,17001,2,17,1,4,4,9,6,1,2,1,2,5
44529,3,2,17001,2,17,1,4,4,9,6,1,2,2,43,1
44529,3,2,17001,2,17,1,4,4,9,6,1,2,2,25,3
44529,3,2,17001,2,17,1,4,4,9,6,1,2,1,16,3
44560,3,1,17380,2,17,2,4,5,9,6,1,1,1,76,1
44560,3,1,17380,2,17,2,4,5,9,6,1,1,1,30,3
44626,3,2,17380,2,17,1,1,3,9,5,1,1,2,2,3
44626,3,2,17380,2,17,1,1,3,9,5,1,1,1,29,1
44626,3,2,17380,2,17,1,1,3,9,5,1,1,2,36,2
44633,3,2,17001,2,17,1,1,4,9,5,1,1,2,27,3
44633,3,2,17001,2,17,1,1,4,9,5,1,1,2,50,2
44633,3,2,17001,2,17,1,1,4,9,5,1,1,2,2,5
44633,3,2,17001,2,17,1,1,4,9,5,1,1,1,51,1
44633,3,2,17001,2,17,1,1,4,9,5,1,1,2,26,3
44633,3,2,17001,2,17,1,1,4,9,5,1,1,2,3,5
44955,3,2,17001,3,17,1,1,4,9,6,1,1,2,26,2
44955,3,2,17001,3,17,1,1,4,9,6,1,1,1,32,1
45214,3,2,17380,2,17,1,1,3,9,5,1,1,2,65,1
45214,3,2,17380,2,17,1,1,3,9,5,1,1,1,40,3
45214,3,2,17380,2,17,1,1,3,9,5,1,1,1,67,8
45978,3,1,17001,3,17,2,3,4,9,7,1,1,1,22,8
45978,3,1,17001,3,17,2,3,4,9,7,1,1,2,68,2
45978,3,1,17001,3,17,2,3,4,9,7,1,1,1,66,1
46353,3,2,17873,3,17,1,1,4,9,7,1,1,2,24,1
46353,3,2,17873,3,17,1,1,4,9,7,1,1,1,28,2
46783,3,1,17001,3,17,1,1,4,9,7,1,1,1,47,1
46904,3,2,17001,3,17,2,3,4,9,4,NA,NA,2,71,1
46904,3,2,17001,3,17,2,3,4,9,4,NA,NA,2,17,8
46904,3,2,17001,3,17,2,3,4,9,4,NA,NA,2,48,7
47002,3,2,17001,3,17,1,1,4,9,3,1,1,1,63,1
47185,3,1,17001,1,17,1,1,5,9,7,1,1,2,52,1
47185,3,1,17001,1,17,1,1,5,9,7,1,1,1,36,10
47185,3,1,17001,1,17,1,1,5,9,7,1,1,1,42,10
47191,3,2,17001,2,17,2,3,4,9,7,1,2,2,23,1
47215,3,1,17001,3,17,1,1,4,9,8,1,2,1,26,3
47215,3,1,17001,3,17,1,1,4,9,8,1,2,2,40,1
47215,3,1,17001,3,17,1,1,4,9,8,1,2,2,85,8
47270,3,2,17001,5,17,1,6,5,5,7,1,2,2,68,1
47270,3,2,17001,5,17,1,6,5,5,7,1,2,2,64,7
47270,3,2,17001,5,17,1,6,5,5,7,1,2,1,62,7
47782,3,1,17001,3,17,2,7,3,9,1,1,1,1,32,3
47782,3,1,17001,3,17,2,7,3,9,1,1,1,2,50,1
47782,3,1,17001,3,17,2,7,3,9,1,1,1,2,9,5
47782,3,1,17001,3,17,2,7,3,9,1,1,1,1,37,3
47782,3,1,17001,3,17,2,7,3,9,1,1,1,2,14,5
47782,3,1,17001,3,17,2,7,3,9,1,1,1,2,14,5
48873,3,2,17380,1,17,1,1,4,9,5,1,1,2,42,1
48873,3,2,17380,1,17,1,1,4,9,5,1,1,1,36,2
48873,3,2,17380,1,17,1,1,4,9,5,1,1,2,0,3
49108,3,2,17001,3,17,1,1,4,9,5,1,1,2,45,2
49108,3,2,17001,3,17,1,1,4,9,5,1,1,1,36,1
49167,3,2,17001,2,17,2,3,4,9,4,NA,NA,1,39,3
49167,3,2,17001,2,17,2,3,4,9,4,NA,NA,1,16,5
49167,3,2,17001,2,17,2,3,4,9,4,NA,NA,2,59,2
49167,3,2,17001,2,17,2,3,4,9,4,NA,NA,1,20,5
49167,3,2,17001,2,17,2,3,4,9,4,NA,NA,1,69,1
49484,3,2,17001,4,17,1,1,5,1,7,1,2,1,34,2
49484,3,2,17001,4,17,1,1,5,1,7,1,2,2,32,1
49484,3,2,17001,4,17,1,1,5,1,7,1,2,2,7,3
49983,3,2,17001,1,17,1,1,4,9,5,1,1,2,73,1
49983,3,2,17001,1,17,1,1,4,9,5,1,1,1,31,5
49983,3,2,17001,1,17,1,1,4,9,5,1,1,2,47,3
49983,3,2,17001,1,17,1,1,4,9,5,1,1,1,90,7
49983,3,2,17001,1,17,1,1,4,9,5,1,1,2,27,5
49983,3,2,17001,1,17,1,1,4,9,5,1,1,1,12,5
49983,3,2,17001,1,17,1,1,4,9,5,1,1,1,19,5
49983,3,2,17001,1,17,1,1,4,9,5,1,1,2,41,3
50659,3,1,17001,2,17,2,3,4,9,6,2,1,1,76,1
50659,3,1,17001,2,17,2,3,4,9,6,2,1,2,50,3
50659,3,1,17001,2,17,2,3,4,9,6,2,1,2,81,2
50659,3,1,17001,2,17,2,3,4,9,6,2,1,1,26,5
50726,3,2,17001,4,17,1,1,5,9,7,1,1,1,35,1
50817,3,2,17001,2,17,1,1,4,9,6,1,1,2,3,7
50817,3,2,17001,2,17,1,1,4,9,6,1,1,2,30,2
50817,3,2,17001,2,17,1,1,4,9,6,1,1,1,30,1
50817,3,2,17001,2,17,1,1,4,9,6,1,1,1,5,3
50817,3,2,17001,2,17,1,1,4,9,6,1,1,2,19,7
50829,3,2,17001,5,17,1,1,5,9,7,1,2,1,24,1
50829,3,2,17001,5,17,1,1,5,9,7,1,2,2,23,2
50829,3,2,17001,5,17,1,1,5,9,7,1,2,2,2,3
50840,3,1,17001,3,17,1,1,4,9,7,1,1,1,74,1
50840,3,1,17001,3,17,1,1,4,9,7,1,1,1,32,5
50840,3,1,17001,3,17,1,1,4,9,7,1,1,2,69,2
